method,condition,attack_level,success_rate,avg_reward,final_distance,avg_episode_length,action_smoothness,action_magnitude,safety_violation_rate,recovery_rate,n_seeds,reliability_score,robustness_score,cyber_resilience_score,safety_score,recovery_score,trustworthiness_score_equal,trustworthiness_score_weighted,trustworthiness_score
sac_her,sensor_dropout,0.0,0.0,-150.0,0.336927816199067,150.0,5.781154222006535e-09,1.3620319366455078,0.0,0.0,150,0.0,0.5572881694492445,0.0,1.0,0.0,0.31145763388984893,0.2614576338898489,0.2614576338898489
sac_her_recovery_v2,action_clipping,0.3,0.0,-150.0,0.336927816199067,150.0,0.16235563233494754,0.5558092355728149,0.0,1.0,150,0.0,0.4251041869768063,0.0,1.0,0.0,0.28502083739536127,0.23502083739536125,0.23502083739536125
sac_her_recovery_v2,action_delay,0.0,0.0,-150.0,0.3778019305581074,150.0,0.1798352338373661,1.4477011203765868,0.2,1.0,150,0.0,0.35716572560639437,0.0,0.8,0.0,0.2314331451212789,0.19143314512127887,0.19143314512127887
sac_her_recovery_v2,action_reversal,0.0,0.0,-150.0,0.33487736121196954,150.0,0.09909617155790325,1.1007522225379944,0.0,1.0,150,0.0,0.47930194327291276,0.0,1.0,0.0,0.29586038865458253,0.24586038865458254,0.24586038865458254
sac_her_recovery_v2,clean,0.0,0.2,-126.0,0.26714149187288994,150.0,0.1619069799780845,1.3676335334777832,0.0,1.0,150,0.2,0.5171663477751371,0.2,1.0,1.0,0.5834332695550274,0.6234332695550274,0.6234332695550274
sac_her_recovery_v2,contact_dropout,0.0,0.0,-150.0,0.336927816199067,150.0,0.3956793658435344,1.4937448263168336,0.0,1.0,150,0.0,0.23514058081694142,0.0,1.0,0.0,0.24702811616338827,0.19702811616338828,0.19702811616338828
sac_her_recovery_v2,goal_spoof_immediate,0.1,0.04,-145.15333333333334,0.3309247954280402,150.0,0.2877450635035832,1.3195861254135768,0.02,1.0,150,0.04,0.3309044893242423,0.04,0.98,0.02,0.2821808978648485,0.23318089786484847,0.23318089786484847
sac_her_recovery_v2,goal_spoof_midep,0.1,0.06,-138.38666666666666,0.2839602186310313,150.0,0.2621616354584693,1.3226617630322774,0.05333333333333334,1.0,150,0.06,0.4134434512794035,0.06,0.9466666666666667,0.06,0.30802202358921404,0.2636886902558807,0.2636886902558807
sac_her_recovery_v2,grip_state_falsification,0.0,0.0,-150.0,0.3289874602979096,150.0,0.19323924258351324,1.4348860740661622,0.0,1.0,150,0.0,0.4103932476512888,0.0,1.0,0.0,0.2820786495302578,0.23207864953025775,0.23207864953025775
sac_her_recovery_v2,object_pose_spoof,0.1,0.013333333333333334,-147.83333333333334,0.3266603927694674,150.0,0.2383075088138381,1.324096851348877,0.02,1.0,150,0.013333333333333334,0.37675801064402825,0.013333333333333334,0.98,0.0,0.27668493546213896,0.22701826879547232,0.22701826879547232
sac_her_recovery_v2,sensor_bias,0.1,0.006666666666666667,-149.12666666666667,0.3332913305431545,150.0,0.2573030296588937,1.4263996587196985,0.02666666666666667,1.0,150,0.006666666666666667,0.352579726543874,0.006666666666666667,0.9733333333333334,0.006666666666666667,0.26918261197544147,0.22084927864210813,0.22084927864210813
sac_her_recovery_v2,sensor_dropout,0.0,0.0,-150.0,0.336927816199067,150.0,0.02268148697912688,1.3615331172943115,0.0,1.0,150,0.0,0.5388217412954387,0.0,1.0,0.0,0.30776434825908777,0.2577643482590877,0.2577643482590877
sac_her_recovery_v3,action_clipping,0.3,0.0,-150.0,0.336927816199067,150.0,0.12481758333742614,0.5772767543792725,0.0,1.0,150,0.0,0.4556662864621226,0.0,1.0,0.0,0.2911332572924245,0.24113325729242452,0.24113325729242452
sac_her_recovery_v3,action_delay,0.0,0.0,-150.0,0.336927816199067,150.0,0.16101745665073394,1.428860354423523,0.2,1.0,150,0.0,0.42619368042364114,0.0,0.8,0.0,0.24523873608472826,0.20523873608472823,0.20523873608472823
sac_her_recovery_v3,action_reversal,0.0,0.0,-150.0,0.336927816199067,150.0,0.06400748118758193,1.0649930477142333,0.0,1.0,150,0.0,0.5051756360753243,0.0,1.0,0.0,0.30103512721506487,0.2510351272150649,0.2510351272150649
sac_her_recovery_v3,clean,0.0,0.2,-127.4,0.2743821259553157,150.0,0.256522849202156,1.315119481086731,0.0,1.0,150,0.2,0.43061963559306615,0.2,1.0,1.0,0.5661239271186133,0.6061239271186132,0.6061239271186132
sac_her_recovery_v3,contact_dropout,0.0,0.0,-150.0,0.336927816199067,150.0,0.2778549551963806,1.4730993509292603,0.0,1.0,150,0.0,0.3310688843959273,0.0,1.0,0.0,0.26621377687918546,0.21621377687918547,0.21621377687918547
sac_her_recovery_v3,goal_spoof_immediate,0.1,0.02,-147.40666666666667,0.3218028171695985,150.0,0.2221445965270201,1.3312306825319926,0.02,1.0,150,0.02,0.3962999506999655,0.02,0.98,0.0,0.2832599901399931,0.2332599901399931,0.2332599901399931
sac_her_recovery_v3,goal_spoof_midep,0.1,0.1,-136.34666666666666,0.2838886821921424,150.0,0.2850699514150619,1.3372487994035085,0.03333333333333333,1.0,150,0.1,0.3948863390804931,0.1,0.9666666666666667,0.1,0.33231060114943195,0.28897726781609867,0.28897726781609867
sac_her_recovery_v3,grip_state_falsification,0.0,0.0,-150.0,0.30793830170871245,150.0,0.15575392693281168,1.368216371536255,0.0,1.0,150,0.0,0.46857030047714693,0.0,1.0,0.0,0.2937140600954294,0.2437140600954294,0.2437140600954294
sac_her_recovery_v3,object_pose_spoof,0.1,0.02,-147.63333333333333,0.3265051910668813,150.0,0.2059297495211164,1.33651460091273,0.006666666666666667,1.0,150,0.02,0.4033227217796777,0.02,0.9933333333333333,0.0,0.28733121102260223,0.23666454435593554,0.23666454435593554
sac_her_recovery_v3,sensor_bias,0.1,0.013333333333333334,-148.27333333333334,0.334611916300222,150.0,0.17818744530280425,1.4029968293507893,0.013333333333333334,1.0,150,0.013333333333333334,0.41525752150838957,0.013333333333333334,0.9866666666666667,0.013333333333333334,0.28838483763501127,0.23971817096834458,0.23971817096834458
sac_her_recovery_v3,sensor_dropout,0.0,0.0,-150.0,0.336927816199067,150.0,0.02268148697912688,1.3599143981933595,0.0,1.0,150,0.0,0.5388217412954387,0.0,1.0,0.0,0.30776434825908777,0.2577643482590877,0.2577643482590877
