method,condition,seed,attack_level,total_reward,success,final_distance,episode_length,action_smoothness,action_magnitude,safety_violation,recovery_used,episode_idx,recovery_version,benchmark_layer
sac_her_recovery_v3,action_clipping,1,0.3,-9.0,1.0,0.026429717772840186,50,0.02615426480770111,0.30834275484085083,0.0,0.0,1074,v3,B3
sac_her_recovery_v3,action_clipping,1,0.3,-9.0,1.0,0.026429717772840186,50,0.02615426480770111,0.30834275484085083,0.0,0.0,1075,v3,B3
sac_her_recovery_v3,action_clipping,1,0.3,-9.0,1.0,0.026429717772840186,50,0.02615426480770111,0.30834275484085083,0.0,0.0,1076,v3,B3
sac_her_recovery_v3,action_clipping,1,0.3,-9.0,1.0,0.026429717772840186,50,0.02615426480770111,0.30834275484085083,0.0,0.0,1077,v3,B3
sac_her_recovery_v3,action_clipping,1,0.3,-9.0,1.0,0.026429717772840186,50,0.02615426480770111,0.30834275484085083,0.0,0.0,1078,v3,B3
sac_her_recovery_v3,action_clipping,1,0.3,-9.0,1.0,0.026429717772840186,50,0.02615426480770111,0.30834275484085083,0.0,0.0,1079,v3,B3
sac_her,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1080,none,B1
sac_her,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1081,none,B1
sac_her,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1082,none,B1
sac_her,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1083,none,B1
sac_her,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1084,none,B1
sac_her,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1085,none,B1
sac_her,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1086,none,B1
sac_her,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1087,none,B1
sac_her,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1088,none,B1
sac_her,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1089,none,B1
sac_her,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1090,none,B1
sac_her,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1091,none,B1
sac_her,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1092,none,B1
sac_her,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1093,none,B1
sac_her,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1094,none,B1
sac_her,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1095,none,B1
sac_her,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1096,none,B1
sac_her,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1097,none,B1
sac_her,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1098,none,B1
sac_her,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1099,none,B1
sac_her,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1100,none,B1
sac_her,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1101,none,B1
sac_her,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1102,none,B1
sac_her,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1103,none,B1
sac_her,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1104,none,B1
sac_her,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1105,none,B1
sac_her,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1106,none,B1
sac_her,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1107,none,B1
sac_her,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1108,none,B1
sac_her,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1109,none,B1
sac_her_recovery_v2,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1110,v2,B2
sac_her_recovery_v2,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1111,v2,B2
sac_her_recovery_v2,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1112,v2,B2
sac_her_recovery_v2,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1113,v2,B2
sac_her_recovery_v2,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1114,v2,B2
sac_her_recovery_v2,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1115,v2,B2
sac_her_recovery_v2,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1116,v2,B2
sac_her_recovery_v2,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1117,v2,B2
sac_her_recovery_v2,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1118,v2,B2
sac_her_recovery_v2,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1119,v2,B2
sac_her_recovery_v2,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1120,v2,B2
sac_her_recovery_v2,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1121,v2,B2
sac_her_recovery_v2,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1122,v2,B2
sac_her_recovery_v2,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1123,v2,B2
sac_her_recovery_v2,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1124,v2,B2
sac_her_recovery_v2,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1125,v2,B2
sac_her_recovery_v2,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1126,v2,B2
sac_her_recovery_v2,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1127,v2,B2
sac_her_recovery_v2,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1128,v2,B2
sac_her_recovery_v2,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1129,v2,B2
sac_her_recovery_v2,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1130,v2,B2
sac_her_recovery_v2,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1131,v2,B2
sac_her_recovery_v2,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1132,v2,B2
sac_her_recovery_v2,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1133,v2,B2
sac_her_recovery_v2,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1134,v2,B2
sac_her_recovery_v2,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1135,v2,B2
sac_her_recovery_v2,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1136,v2,B2
sac_her_recovery_v2,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1137,v2,B2
sac_her_recovery_v2,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1138,v2,B2
sac_her_recovery_v2,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1139,v2,B2
sac_her_recovery_v3,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1140,v3,B3
sac_her_recovery_v3,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1141,v3,B3
sac_her_recovery_v3,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1142,v3,B3
sac_her_recovery_v3,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1143,v3,B3
sac_her_recovery_v3,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1144,v3,B3
sac_her_recovery_v3,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1145,v3,B3
sac_her_recovery_v3,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1146,v3,B3
sac_her_recovery_v3,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1147,v3,B3
sac_her_recovery_v3,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1148,v3,B3
sac_her_recovery_v3,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1149,v3,B3
sac_her_recovery_v3,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1150,v3,B3
sac_her_recovery_v3,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1151,v3,B3
sac_her_recovery_v3,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1152,v3,B3
sac_her_recovery_v3,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1153,v3,B3
sac_her_recovery_v3,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1154,v3,B3
sac_her_recovery_v3,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1155,v3,B3
sac_her_recovery_v3,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1156,v3,B3
sac_her_recovery_v3,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1157,v3,B3
sac_her_recovery_v3,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1158,v3,B3
sac_her_recovery_v3,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1159,v3,B3
sac_her_recovery_v3,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1160,v3,B3
sac_her_recovery_v3,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1161,v3,B3
sac_her_recovery_v3,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1162,v3,B3
sac_her_recovery_v3,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1163,v3,B3
sac_her_recovery_v3,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1164,v3,B3
sac_her_recovery_v3,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1165,v3,B3
sac_her_recovery_v3,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1166,v3,B3
sac_her_recovery_v3,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1167,v3,B3
sac_her_recovery_v3,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1168,v3,B3
sac_her_recovery_v3,action_delay,1,0.0,-4.0,1.0,0.026442761341760043,50,0.1190621480345726,0.38859134912490845,1.0,0.0,1169,v3,B3
sac_her,action_reversal,1,0.0,-50.0,0.0,0.9546347547560298,50,0.053390052169561386,1.7199983596801758,1.0,0.0,1170,none,B1
sac_her,action_reversal,1,0.0,-50.0,0.0,0.9546347547560298,50,0.053390052169561386,1.7199983596801758,1.0,0.0,1171,none,B1
sac_her,action_reversal,1,0.0,-50.0,0.0,0.9546347547560298,50,0.053390052169561386,1.7199983596801758,1.0,0.0,1172,none,B1
sac_her,action_reversal,1,0.0,-50.0,0.0,0.9546347547560298,50,0.053390052169561386,1.7199983596801758,1.0,0.0,1173,none,B1
sac_her,action_reversal,1,0.0,-50.0,0.0,0.9546347547560298,50,0.053390052169561386,1.7199983596801758,1.0,0.0,1174,none,B1
sac_her,action_reversal,1,0.0,-50.0,0.0,0.9546347547560298,50,0.053390052169561386,1.7199983596801758,1.0,0.0,1175,none,B1
sac_her,action_reversal,1,0.0,-50.0,0.0,0.9546347547560298,50,0.053390052169561386,1.7199983596801758,1.0,0.0,1176,none,B1
sac_her,action_reversal,1,0.0,-50.0,0.0,0.9546347547560298,50,0.053390052169561386,1.7199983596801758,1.0,0.0,1177,none,B1
sac_her,action_reversal,1,0.0,-50.0,0.0,0.9546347547560298,50,0.053390052169561386,1.7199983596801758,1.0,0.0,1178,none,B1
sac_her,action_reversal,1,0.0,-50.0,0.0,0.9546347547560298,50,0.053390052169561386,1.7199983596801758,1.0,0.0,1179,none,B1
sac_her,action_reversal,1,0.0,-50.0,0.0,0.9546347547560298,50,0.053390052169561386,1.7199983596801758,1.0,0.0,1180,none,B1
sac_her,action_reversal,1,0.0,-50.0,0.0,0.9546347547560298,50,0.053390052169561386,1.7199983596801758,1.0,0.0,1181,none,B1
sac_her,action_reversal,1,0.0,-50.0,0.0,0.9546347547560298,50,0.053390052169561386,1.7199983596801758,1.0,0.0,1182,none,B1
sac_her,action_reversal,1,0.0,-50.0,0.0,0.9546347547560298,50,0.053390052169561386,1.7199983596801758,1.0,0.0,1183,none,B1
sac_her,action_reversal,1,0.0,-50.0,0.0,0.9546347547560298,50,0.053390052169561386,1.7199983596801758,1.0,0.0,1184,none,B1
sac_her,action_reversal,1,0.0,-50.0,0.0,0.9546347547560298,50,0.053390052169561386,1.7199983596801758,1.0,0.0,1185,none,B1
sac_her,action_reversal,1,0.0,-50.0,0.0,0.9546347547560298,50,0.053390052169561386,1.7199983596801758,1.0,0.0,1186,none,B1
sac_her,action_reversal,1,0.0,-50.0,0.0,0.9546347547560298,50,0.053390052169561386,1.7199983596801758,1.0,0.0,1187,none,B1
sac_her,action_reversal,1,0.0,-50.0,0.0,0.9546347547560298,50,0.053390052169561386,1.7199983596801758,1.0,0.0,1188,none,B1
sac_her,action_reversal,1,0.0,-50.0,0.0,0.9546347547560298,50,0.053390052169561386,1.7199983596801758,1.0,0.0,1189,none,B1
sac_her,action_reversal,1,0.0,-50.0,0.0,0.9546347547560298,50,0.053390052169561386,1.7199983596801758,1.0,0.0,1190,none,B1
sac_her,action_reversal,1,0.0,-50.0,0.0,0.9546347547560298,50,0.053390052169561386,1.7199983596801758,1.0,0.0,1191,none,B1
sac_her,action_reversal,1,0.0,-50.0,0.0,0.9546347547560298,50,0.053390052169561386,1.7199983596801758,1.0,0.0,1192,none,B1
sac_her,action_reversal,1,0.0,-50.0,0.0,0.9546347547560298,50,0.053390052169561386,1.7199983596801758,1.0,0.0,1193,none,B1
sac_her,action_reversal,1,0.0,-50.0,0.0,0.9546347547560298,50,0.053390052169561386,1.7199983596801758,1.0,0.0,1194,none,B1
sac_her,action_reversal,1,0.0,-50.0,0.0,0.9546347547560298,50,0.053390052169561386,1.7199983596801758,1.0,0.0,1195,none,B1
sac_her,action_reversal,1,0.0,-50.0,0.0,0.9546347547560298,50,0.053390052169561386,1.7199983596801758,1.0,0.0,1196,none,B1
sac_her,action_reversal,1,0.0,-50.0,0.0,0.9546347547560298,50,0.053390052169561386,1.7199983596801758,1.0,0.0,1197,none,B1
sac_her,action_reversal,1,0.0,-50.0,0.0,0.9546347547560298,50,0.053390052169561386,1.7199983596801758,1.0,0.0,1198,none,B1
sac_her,action_reversal,1,0.0,-50.0,0.0,0.9546347547560298,50,0.053390052169561386,1.7199983596801758,1.0,0.0,1199,none,B1
sac_her_recovery_v2,action_reversal,1,0.0,-50.0,0.0,0.41819400889155683,50,0.9758529663085938,1.7094098329544067,1.0,1.0,1200,v2,B2
sac_her_recovery_v2,action_reversal,1,0.0,-50.0,0.0,0.41819400889155683,50,0.9758529663085938,1.7094098329544067,1.0,1.0,1201,v2,B2
sac_her_recovery_v2,action_reversal,1,0.0,-50.0,0.0,0.41819400889155683,50,0.9758529663085938,1.7094098329544067,1.0,1.0,1202,v2,B2
sac_her_recovery_v2,action_reversal,1,0.0,-50.0,0.0,0.41819400889155683,50,0.9758529663085938,1.7094098329544067,1.0,1.0,1203,v2,B2
sac_her_recovery_v2,action_reversal,1,0.0,-50.0,0.0,0.41819400889155683,50,0.9758529663085938,1.7094098329544067,1.0,1.0,1204,v2,B2
sac_her_recovery_v2,action_reversal,1,0.0,-50.0,0.0,0.41819400889155683,50,0.9758529663085938,1.7094098329544067,1.0,1.0,1205,v2,B2
sac_her_recovery_v2,action_reversal,1,0.0,-50.0,0.0,0.41819400889155683,50,0.9758529663085938,1.7094098329544067,1.0,1.0,1206,v2,B2
sac_her_recovery_v2,action_reversal,1,0.0,-50.0,0.0,0.41819400889155683,50,0.9758529663085938,1.7094098329544067,1.0,1.0,1207,v2,B2
sac_her_recovery_v2,action_reversal,1,0.0,-50.0,0.0,0.41819400889155683,50,0.9758529663085938,1.7094098329544067,1.0,1.0,1208,v2,B2
sac_her_recovery_v2,action_reversal,1,0.0,-50.0,0.0,0.41819400889155683,50,0.9758529663085938,1.7094098329544067,1.0,1.0,1209,v2,B2
sac_her_recovery_v2,action_reversal,1,0.0,-50.0,0.0,0.41819400889155683,50,0.9758529663085938,1.7094098329544067,1.0,1.0,1210,v2,B2
sac_her_recovery_v2,action_reversal,1,0.0,-50.0,0.0,0.41819400889155683,50,0.9758529663085938,1.7094098329544067,1.0,1.0,1211,v2,B2
sac_her_recovery_v2,action_reversal,1,0.0,-50.0,0.0,0.41819400889155683,50,0.9758529663085938,1.7094098329544067,1.0,1.0,1212,v2,B2
sac_her_recovery_v2,action_reversal,1,0.0,-50.0,0.0,0.41819400889155683,50,0.9758529663085938,1.7094098329544067,1.0,1.0,1213,v2,B2
sac_her_recovery_v2,action_reversal,1,0.0,-50.0,0.0,0.41819400889155683,50,0.9758529663085938,1.7094098329544067,1.0,1.0,1214,v2,B2
sac_her_recovery_v2,action_reversal,1,0.0,-50.0,0.0,0.41819400889155683,50,0.9758529663085938,1.7094098329544067,1.0,1.0,1215,v2,B2
sac_her_recovery_v2,action_reversal,1,0.0,-50.0,0.0,0.41819400889155683,50,0.9758529663085938,1.7094098329544067,1.0,1.0,1216,v2,B2
sac_her_recovery_v2,action_reversal,1,0.0,-50.0,0.0,0.41819400889155683,50,0.9758529663085938,1.7094098329544067,1.0,1.0,1217,v2,B2
sac_her_recovery_v2,action_reversal,1,0.0,-50.0,0.0,0.41819400889155683,50,0.9758529663085938,1.7094098329544067,1.0,1.0,1218,v2,B2
sac_her_recovery_v2,action_reversal,1,0.0,-50.0,0.0,0.41819400889155683,50,0.9758529663085938,1.7094098329544067,1.0,1.0,1219,v2,B2
sac_her_recovery_v2,action_reversal,1,0.0,-50.0,0.0,0.41819400889155683,50,0.9758529663085938,1.7094098329544067,1.0,1.0,1220,v2,B2
sac_her_recovery_v2,action_reversal,1,0.0,-50.0,0.0,0.41819400889155683,50,0.9758529663085938,1.7094098329544067,1.0,1.0,1221,v2,B2
sac_her_recovery_v2,action_reversal,1,0.0,-50.0,0.0,0.41819400889155683,50,0.9758529663085938,1.7094098329544067,1.0,1.0,1222,v2,B2
sac_her_recovery_v2,action_reversal,1,0.0,-50.0,0.0,0.41819400889155683,50,0.9758529663085938,1.7094098329544067,1.0,1.0,1223,v2,B2
sac_her_recovery_v2,action_reversal,1,0.0,-50.0,0.0,0.41819400889155683,50,0.9758529663085938,1.7094098329544067,1.0,1.0,1224,v2,B2
sac_her_recovery_v2,action_reversal,1,0.0,-50.0,0.0,0.41819400889155683,50,0.9758529663085938,1.7094098329544067,1.0,1.0,1225,v2,B2
sac_her_recovery_v2,action_reversal,1,0.0,-50.0,0.0,0.41819400889155683,50,0.9758529663085938,1.7094098329544067,1.0,1.0,1226,v2,B2
sac_her_recovery_v2,action_reversal,1,0.0,-50.0,0.0,0.41819400889155683,50,0.9758529663085938,1.7094098329544067,1.0,1.0,1227,v2,B2
sac_her_recovery_v2,action_reversal,1,0.0,-50.0,0.0,0.41819400889155683,50,0.9758529663085938,1.7094098329544067,1.0,1.0,1228,v2,B2
sac_her_recovery_v2,action_reversal,1,0.0,-50.0,0.0,0.41819400889155683,50,0.9758529663085938,1.7094098329544067,1.0,1.0,1229,v2,B2
sac_her_recovery_v3,action_reversal,1,0.0,-50.0,0.0,0.43377615108056794,50,0.8689749836921692,1.5772416591644287,1.0,1.0,1230,v3,B3
sac_her_recovery_v3,action_reversal,1,0.0,-50.0,0.0,0.43377615108056794,50,0.8689749836921692,1.5772416591644287,1.0,1.0,1231,v3,B3
sac_her_recovery_v3,action_reversal,1,0.0,-50.0,0.0,0.43377615108056794,50,0.8689749836921692,1.5772416591644287,1.0,1.0,1232,v3,B3
sac_her_recovery_v3,action_reversal,1,0.0,-50.0,0.0,0.43377615108056794,50,0.8689749836921692,1.5772416591644287,1.0,1.0,1233,v3,B3
sac_her_recovery_v3,action_reversal,1,0.0,-50.0,0.0,0.43377615108056794,50,0.8689749836921692,1.5772416591644287,1.0,1.0,1234,v3,B3
sac_her_recovery_v3,action_reversal,1,0.0,-50.0,0.0,0.43377615108056794,50,0.8689749836921692,1.5772416591644287,1.0,1.0,1235,v3,B3
sac_her_recovery_v3,action_reversal,1,0.0,-50.0,0.0,0.43377615108056794,50,0.8689749836921692,1.5772416591644287,1.0,1.0,1236,v3,B3
sac_her_recovery_v3,action_reversal,1,0.0,-50.0,0.0,0.43377615108056794,50,0.8689749836921692,1.5772416591644287,1.0,1.0,1237,v3,B3
sac_her_recovery_v3,action_reversal,1,0.0,-50.0,0.0,0.43377615108056794,50,0.8689749836921692,1.5772416591644287,1.0,1.0,1238,v3,B3
sac_her_recovery_v3,action_reversal,1,0.0,-50.0,0.0,0.43377615108056794,50,0.8689749836921692,1.5772416591644287,1.0,1.0,1239,v3,B3
sac_her_recovery_v3,action_reversal,1,0.0,-50.0,0.0,0.43377615108056794,50,0.8689749836921692,1.5772416591644287,1.0,1.0,1240,v3,B3
sac_her_recovery_v3,action_reversal,1,0.0,-50.0,0.0,0.43377615108056794,50,0.8689749836921692,1.5772416591644287,1.0,1.0,1241,v3,B3
sac_her_recovery_v3,action_reversal,1,0.0,-50.0,0.0,0.43377615108056794,50,0.8689749836921692,1.5772416591644287,1.0,1.0,1242,v3,B3
sac_her_recovery_v3,action_reversal,1,0.0,-50.0,0.0,0.43377615108056794,50,0.8689749836921692,1.5772416591644287,1.0,1.0,1243,v3,B3
sac_her_recovery_v3,action_reversal,1,0.0,-50.0,0.0,0.43377615108056794,50,0.8689749836921692,1.5772416591644287,1.0,1.0,1244,v3,B3
sac_her_recovery_v3,action_reversal,1,0.0,-50.0,0.0,0.43377615108056794,50,0.8689749836921692,1.5772416591644287,1.0,1.0,1245,v3,B3
sac_her_recovery_v3,action_reversal,1,0.0,-50.0,0.0,0.43377615108056794,50,0.8689749836921692,1.5772416591644287,1.0,1.0,1246,v3,B3
sac_her_recovery_v3,action_reversal,1,0.0,-50.0,0.0,0.43377615108056794,50,0.8689749836921692,1.5772416591644287,1.0,1.0,1247,v3,B3
sac_her_recovery_v3,action_reversal,1,0.0,-50.0,0.0,0.43377615108056794,50,0.8689749836921692,1.5772416591644287,1.0,1.0,1248,v3,B3
sac_her_recovery_v3,action_reversal,1,0.0,-50.0,0.0,0.43377615108056794,50,0.8689749836921692,1.5772416591644287,1.0,1.0,1249,v3,B3
sac_her_recovery_v3,action_reversal,1,0.0,-50.0,0.0,0.43377615108056794,50,0.8689749836921692,1.5772416591644287,1.0,1.0,1250,v3,B3
sac_her_recovery_v3,action_reversal,1,0.0,-50.0,0.0,0.43377615108056794,50,0.8689749836921692,1.5772416591644287,1.0,1.0,1251,v3,B3
sac_her_recovery_v3,action_reversal,1,0.0,-50.0,0.0,0.43377615108056794,50,0.8689749836921692,1.5772416591644287,1.0,1.0,1252,v3,B3
sac_her_recovery_v3,action_reversal,1,0.0,-50.0,0.0,0.43377615108056794,50,0.8689749836921692,1.5772416591644287,1.0,1.0,1253,v3,B3
sac_her_recovery_v3,action_reversal,1,0.0,-50.0,0.0,0.43377615108056794,50,0.8689749836921692,1.5772416591644287,1.0,1.0,1254,v3,B3
sac_her_recovery_v3,action_reversal,1,0.0,-50.0,0.0,0.43377615108056794,50,0.8689749836921692,1.5772416591644287,1.0,1.0,1255,v3,B3
sac_her_recovery_v3,action_reversal,1,0.0,-50.0,0.0,0.43377615108056794,50,0.8689749836921692,1.5772416591644287,1.0,1.0,1256,v3,B3
