episode_idx,failure_mode,condition,seed,success,final_distance,first_success_step,model
139,success,action_delay,0,1.0,0.0178455548712649,16.0,clean_2M
140,success,action_delay,0,1.0,0.0178455548712649,16.0,clean_2M
141,success,action_delay,0,1.0,0.0178455548712649,16.0,clean_2M
142,success,action_delay,0,1.0,0.0178455548712649,16.0,clean_2M
143,success,action_delay,0,1.0,0.0178455548712649,16.0,clean_2M
144,success,action_delay,0,1.0,0.0178455548712649,16.0,clean_2M
145,success,action_delay,0,1.0,0.0178455548712649,16.0,clean_2M
146,success,action_delay,0,1.0,0.0178455548712649,16.0,clean_2M
147,success,action_delay,0,1.0,0.0178455548712649,16.0,clean_2M
148,success,action_delay,0,1.0,0.0178455548712649,16.0,clean_2M
149,success,action_delay,0,1.0,0.0178455548712649,16.0,clean_2M
150,never_reached_object,action_reversal,0,0.0,0.3549225360528287,,clean_2M
151,never_reached_object,action_reversal,0,0.0,0.3549225360528287,,clean_2M
152,never_reached_object,action_reversal,0,0.0,0.3549225360528287,,clean_2M
153,never_reached_object,action_reversal,0,0.0,0.3549225360528287,,clean_2M
154,never_reached_object,action_reversal,0,0.0,0.3549225360528287,,clean_2M
155,never_reached_object,action_reversal,0,0.0,0.3549225360528287,,clean_2M
156,never_reached_object,action_reversal,0,0.0,0.3549225360528287,,clean_2M
157,never_reached_object,action_reversal,0,0.0,0.3549225360528287,,clean_2M
158,never_reached_object,action_reversal,0,0.0,0.3549225360528287,,clean_2M
159,never_reached_object,action_reversal,0,0.0,0.3549225360528287,,clean_2M
160,never_reached_object,action_reversal,0,0.0,0.3549225360528287,,clean_2M
161,never_reached_object,action_reversal,0,0.0,0.3549225360528287,,clean_2M
162,never_reached_object,action_reversal,0,0.0,0.3549225360528287,,clean_2M
163,never_reached_object,action_reversal,0,0.0,0.3549225360528287,,clean_2M
164,never_reached_object,action_reversal,0,0.0,0.3549225360528287,,clean_2M
165,never_reached_object,action_reversal,0,0.0,0.3549225360528287,,clean_2M
166,never_reached_object,action_reversal,0,0.0,0.3549225360528287,,clean_2M
167,never_reached_object,action_reversal,0,0.0,0.3549225360528287,,clean_2M
168,never_reached_object,action_reversal,0,0.0,0.3549225360528287,,clean_2M
169,never_reached_object,action_reversal,0,0.0,0.3549225360528287,,clean_2M
170,never_reached_object,action_reversal,0,0.0,0.3549225360528287,,clean_2M
171,never_reached_object,action_reversal,0,0.0,0.3549225360528287,,clean_2M
172,never_reached_object,action_reversal,0,0.0,0.3549225360528287,,clean_2M
173,never_reached_object,action_reversal,0,0.0,0.3549225360528287,,clean_2M
174,never_reached_object,action_reversal,0,0.0,0.3549225360528287,,clean_2M
